sno,record_date,country,regioncode,regionname,latitude,longitude,hospitalizedpatients,intensivecarepatients,totalhospitalizedpatients,homeconfinement,currentpositivecases,newpositivecases,recovered,deaths,totalpositivecases,testsperformed
329.0,2020-03-10 18:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,9.0,0.0,9.0,11.0,20.0,1.0,0.0,0.0,20.0,204.0
330.0,2020-03-10 18:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,17.0,2.0,19.0,41.0,60.0,8.0,2.0,0.0,62.0,955.0
331.0,2020-03-10 18:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,91.0,40.0,131.0,129.0,260.0,54.0,3.0,1.0,264.0,2573.0
332.0,2020-03-10 18:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,19.0,3.0,22.0,28.0,50.0,17.0,2.0,0.0,52.0,399.0
333.0,2020-03-10 18:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,8.0,2.0,10.0,27.0,37.0,9.0,0.0,0.0,37.0,260.0
334.0,2020-03-10 18:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,2.0,0.0,2.0,15.0,17.0,2.0,0.0,0.0,17.0,89.0
335.0,2020-03-10 18:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,204.0,67.0,271.0,512.0,783.0,89.0,47.0,26.0,856.0,16643.0
336.0,2020-03-11 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,17.0,9.0,26.0,11.0,37.0,0.0,0.0,1.0,38.0,310.0
337.0,2020-03-11 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,1.0,1.0,2.0,6.0,8.0,1.0,0.0,0.0,8.0,155.0
338.0,2020-03-11 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,8.0,4.0,12.0,63.0,75.0,37.0,0.0,0.0,75.0,75.0
339.0,2020-03-11 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,10.0,2.0,12.0,5.0,17.0,6.0,2.0,0.0,19.0,405.0
340.0,2020-03-11 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,56.0,11.0,67.0,82.0,149.0,23.0,4.0,1.0,154.0,1375.0
341.0,2020-03-11 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,745.0,104.0,849.0,739.0,1588.0,171.0,38.0,113.0,1739.0,6640.0
342.0,2020-03-11 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,16.0,5.0,21.0,89.0,110.0,0.0,10.0,6.0,126.0,2073.0
343.0,2020-03-11 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,67.0,18.0,85.0,40.0,125.0,26.0,19.0,6.0,150.0,3591.0
344.0,2020-03-11 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,74.0,34.0,108.0,73.0,181.0,53.0,5.0,8.0,194.0,1025.0
345.0,2020-03-11 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3852.0,560.0,4412.0,1351.0,5763.0,1336.0,900.0,617.0,7280.0,25629.0
346.0,2020-03-11 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,212.0,66.0,278.0,183.0,461.0,80.0,0.0,18.0,479.0,1656.0
347.0,2020-03-11 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,4.0,3.0,7.0,9.0,16.0,1.0,0.0,0.0,16.0,233.0
348.0,2020-03-11 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,319.0,75.0,394.0,86.0,480.0,44.0,0.0,21.0,501.0,2431.0
349.0,2020-03-11 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,38.0,4.0,42.0,29.0,71.0,16.0,1.0,5.0,77.0,909.0
350.0,2020-03-11 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,10.0,0.0,10.0,27.0,37.0,17.0,0.0,0.0,37.0,283.0
351.0,2020-03-11 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,23.0,1.0,24.0,57.0,81.0,21.0,2.0,0.0,83.0,1194.0
352.0,2020-03-11 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,87.0,54.0,141.0,173.0,314.0,54.0,5.0,1.0,320.0,2804.0
353.0,2020-03-11 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,28.0,4.0,32.0,42.0,74.0,24.0,3.0,0.0,77.0,527.0
354.0,2020-03-11 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,7.0,5.0,12.0,32.0,44.0,7.0,2.0,0.0,46.0,340.0
355.0,2020-03-11 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,2.0,0.0,2.0,17.0,19.0,2.0,0.0,1.0,20.0,99.0
356.0,2020-03-11 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,262.0,68.0,330.0,610.0,940.0,157.0,54.0,29.0,1023.0,21400.0
357.0,2020-03-12 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,47.0,12.0,59.0,19.0,78.0,41.0,4.0,2.0,84.0,867.0
358.0,2020-03-12 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,1.0,1.0,2.0,6.0,8.0,0.0,0.0,0.0,8.0,155.0
359.0,2020-03-12 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,21.0,4.0,25.0,78.0,103.0,28.0,0.0,1.0,104.0,607.0
360.0,2020-03-12 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,14.0,2.0,16.0,16.0,32.0,15.0,1.0,0.0,33.0,483.0
361.0,2020-03-12 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,56.0,11.0,67.0,107.0,174.0,25.0,4.0,1.0,179.0,1551.0
362.0,2020-03-12 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,814.0,112.0,926.0,832.0,1758.0,170.0,43.0,146.0,1947.0,7600.0
363.0,2020-03-12 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,23.0,10.0,33.0,115.0,148.0,38.0,11.0,8.0,167.0,2604.0
364.0,2020-03-12 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,85.0,20.0,105.0,67.0,172.0,47.0,19.0,9.0,200.0,5592.0
365.0,2020-03-12 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,100.0,36.0,136.0,107.0,243.0,62.0,20.0,11.0,274.0,1174.0
366.0,2020-03-12 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,4247.0,605.0,4852.0,2044.0,6896.0,1133.0,1085.0,744.0,8725.0,29534.0
367.0,2020-03-12 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,254.0,76.0,330.0,240.0,570.0,109.0,0.0,22.0,592.0,1907.0
368.0,2020-03-12 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,4.0,3.0,7.0,9.0,16.0,0.0,0.0,0.0,16.0,238.0
369.0,2020-03-12 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,368.0,97.0,465.0,89.0,554.0,74.0,0.0,26.0,580.0,2879.0
370.0,2020-03-12 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,58.0,2.0,60.0,38.0,98.0,27.0,1.0,5.0,104.0,1269.0
371.0,2020-03-12 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,12.0,0.0,12.0,27.0,39.0,2.0,0.0,0.0,39.0,302.0
372.0,2020-03-12 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,28.0,5.0,33.0,78.0,111.0,30.0,2.0,2.0,115.0,1477.0
373.0,2020-03-12 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,100.0,59.0,159.0,193.0,352.0,38.0,7.0,5.0,364.0,3165.0
374.0,2020-03-12 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,43.0,5.0,48.0,54.0,102.0,28.0,4.0,1.0,107.0,593.0
375.0,2020-03-12 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,8.0,8.0,16.0,46.0,62.0,18.0,2.0,0.0,64.0,458.0
376.0,2020-03-12 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,7.0,0.0,7.0,19.0,26.0,7.0,0.0,1.0,27.0,118.0
377.0,2020-03-12 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,360.0,85.0,445.0,852.0,1297.0,357.0,55.0,32.0,1384.0,23438.0
378.0,2020-03-13 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,42.0,14.0,56.0,27.0,83.0,5.0,4.0,2.0,89.0,958.0
379.0,2020-03-13 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,1.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,10.0,155.0
380.0,2020-03-13 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,20.0,5.0,25.0,98.0,123.0,20.0,0.0,2.0,125.0,811.0
381.0,2020-03-13 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,18.0,3.0,21.0,16.0,37.0,5.0,1.0,0.0,38.0,504.0
382.0,2020-03-13 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,60.0,19.0,79.0,134.0,213.0,39.0,5.0,2.0,220.0,1671.0
383.0,2020-03-13 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,942.0,128.0,1070.0,941.0,2011.0,253.0,51.0,201.0,2263.0,8787.0
384.0,2020-03-13 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,59.0,8.0,67.0,169.0,236.0,88.0,11.0,10.0,257.0,3149.0
385.0,2020-03-13 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,122.0,24.0,146.0,96.0,242.0,70.0,24.0,11.0,277.0,6491.0
386.0,2020-03-13 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,128.0,44.0,172.0,132.0,304.0,61.0,24.0,17.0,345.0,1442.0
387.0,2020-03-13 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,4435.0,650.0,5085.0,2647.0,7732.0,836.0,1198.0,890.0,9820.0,32700.0
388.0,2020-03-13 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,337.0,85.0,422.0,276.0,698.0,128.0,0.0,27.0,725.0,2218.0
389.0,2020-03-13 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,5.0,3.0,8.0,9.0,17.0,1.0,0.0,0.0,17.0,243.0
390.0,2020-03-13 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,556.0,135.0,691.0,103.0,794.0,240.0,0.0,46.0,840.0,3105.0
391.0,2020-03-13 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,77.0,2.0,79.0,42.0,121.0,23.0,3.0,5.0,129.0,1449.0
392.0,2020-03-13 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,12.0,0.0,12.0,31.0,43.0,4.0,0.0,0.0,43.0,504.0
393.0,2020-03-13 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,37.0,7.0,44.0,82.0,126.0,15.0,2.0,2.0,130.0,1950.0
394.0,2020-03-13 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,134.0,77.0,211.0,244.0,455.0,103.0,10.0,5.0,470.0,4049.0
395.0,2020-03-13 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,58.0,6.0,64.0,93.0,157.0,55.0,4.0,2.0,163.0,846.0
396.0,2020-03-13 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,11.0,10.0,21.0,52.0,73.0,11.0,2.0,1.0,76.0,576.0
397.0,2020-03-13 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,6.0,0.0,6.0,21.0,27.0,1.0,0.0,1.0,28.0,189.0
398.0,2020-03-13 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,366.0,107.0,473.0,980.0,1453.0,156.0,100.0,42.0,1595.0,25691.0
399.0,2020-03-14 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,51.0,14.0,65.0,41.0,106.0,23.0,4.0,2.0,112.0,1232.0
400.0,2020-03-14 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,0.0,2.0,2.0,8.0,10.0,0.0,0.0,0.0,10.0,155.0
401.0,2020-03-14 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,26.0,7.0,33.0,137.0,170.0,47.0,0.0,3.0,173.0,1135.0
402.0,2020-03-14 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,22.0,4.0,26.0,33.0,59.0,22.0,1.0,0.0,60.0,711.0
403.0,2020-03-14 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,72.0,17.0,89.0,154.0,243.0,30.0,23.0,6.0,272.0,1936.0
404.0,2020-03-14 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,1076.0,152.0,1228.0,1121.0,2349.0,338.0,54.0,241.0,2644.0,10043.0
405.0,2020-03-14 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,67.0,11.0,78.0,193.0,271.0,35.0,17.0,13.0,301.0,3376.0
406.0,2020-03-14 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,181.0,25.0,206.0,114.0,320.0,78.0,24.0,13.0,357.0,7335.0
407.0,2020-03-14 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,213.0,62.0,275.0,109.0,384.0,80.0,52.0,27.0,463.0,1750.0
408.0,2020-03-14 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,4898.0,732.0,5630.0,3429.0,9059.0,1327.0,1660.0,966.0,11685.0,37138.0
409.0,2020-03-14 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,449.0,93.0,542.0,321.0,863.0,165.0,0.0,36.0,899.0,2561.0
410.0,2020-03-14 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,5.0,3.0,8.0,9.0,17.0,0.0,0.0,0.0,17.0,247.0
411.0,2020-03-14 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,538.0,150.0,688.0,126.0,814.0,20.0,0.0,59.0,873.0,3680.0
412.0,2020-03-14 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,91.0,6.0,97.0,59.0,156.0,35.0,2.0,8.0,166.0,1681.0
413.0,2020-03-14 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,14.0,0.0,14.0,33.0,47.0,4.0,0.0,0.0,47.0,530.0
414.0,2020-03-14 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,42.0,11.0,53.0,97.0,150.0,24.0,4.0,2.0,156.0,2100.0
415.0,2020-03-14 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,160.0,87.0,247.0,367.0,614.0,159.0,10.0,6.0,630.0,4595.0
416.0,2020-03-14 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,68.0,12.0,80.0,119.0,199.0,42.0,5.0,2.0,206.0,1006.0
417.0,2020-03-14 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,21.0,11.0,32.0,71.0,103.0,30.0,3.0,1.0,107.0,748.0
418.0,2020-03-14 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,12.0,0.0,12.0,29.0,41.0,14.0,0.0,1.0,42.0,231.0
419.0,2020-03-14 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,366.0,119.0,485.0,1290.0,1775.0,322.0,107.0,55.0,1937.0,26980.0
420.0,2020-03-15 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,72.0,28.0,100.0,28.0,128.0,22.0,6.0,3.0,137.0,1419.0
421.0,2020-03-15 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,0.0,2.0,2.0,9.0,11.0,1.0,0.0,0.0,11.0,208.0
422.0,2020-03-15 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,50.0,4.0,54.0,145.0,199.0,29.0,0.0,5.0,204.0,1497.0
423.0,2020-03-15 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,32.0,6.0,38.0,28.0,66.0,7.0,1.0,1.0,68.0,884.0
424.0,2020-03-15 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,73.0,22.0,95.0,201.0,296.0,53.0,28.0,9.0,333.0,2213.0
425.0,2020-03-15 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,1215.0,169.0,1384.0,1357.0,2741.0,392.0,68.0,284.0,3093.0,12054.0
426.0,2020-03-15 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,98.0,12.0,110.0,206.0,316.0,45.0,17.0,14.0,347.0,3407.0
427.0,2020-03-15 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,223.0,31.0,254.0,142.0,396.0,76.0,24.0,16.0,436.0,8345.0
428.0,2020-03-15 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,253.0,66.0,319.0,174.0,493.0,109.0,33.0,33.0,559.0,1973.0
429.0,2020-03-15 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,5500.0,767.0,6267.0,3776.0,10043.0,984.0,2011.0,1218.0,13272.0,40369.0
430.0,2020-03-15 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,521.0,98.0,619.0,468.0,1087.0,224.0,0.0,46.0,1133.0,2946.0
431.0,2020-03-15 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,3.0,4.0,7.0,10.0,17.0,0.0,0.0,0.0,17.0,248.0
432.0,2020-03-15 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,726.0,171.0,897.0,133.0,1030.0,216.0,0.0,81.0,1111.0,4375.0
433.0,2020-03-15 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,116.0,6.0,122.0,90.0,212.0,56.0,2.0,16.0,230.0,2017.0
434.0,2020-03-15 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,16.0,0.0,16.0,59.0,75.0,28.0,0.0,2.0,77.0,613.0
435.0,2020-03-15 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,56.0,15.0,71.0,108.0,179.0,29.0,7.0,2.0,188.0,2452.0
436.0,2020-03-15 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,175.0,107.0,282.0,481.0,763.0,149.0,10.0,8.0,781.0,5132.0
437.0,2020-03-15 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,73.0,19.0,92.0,275.0,367.0,168.0,5.0,6.0,378.0,1006.0
438.0,2020-03-15 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,25.0,13.0,38.0,101.0,139.0,36.0,3.0,1.0,143.0,965.0
439.0,2020-03-15 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,10.0,3.0,13.0,43.0,56.0,15.0,0.0,1.0,57.0,230.0
440.0,2020-03-15 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,426.0,129.0,555.0,1434.0,1989.0,214.0,120.0,63.0,2172.0,32546.0
441.0,2020-03-16 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,71.0,37.0,108.0,57.0,165.0,37.0,7.0,4.0,176.0,1533.0
442.0,2020-03-16 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,1.0,2.0,3.0,9.0,12.0,1.0,0.0,0.0,12.0,230.0
443.0,2020-03-16 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,53.0,11.0,64.0,171.0,235.0,36.0,0.0,6.0,241.0,1740.0
444.0,2020-03-16 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,36.0,7.0,43.0,44.0,87.0,21.0,1.0,1.0,89.0,1030.0
445.0,2020-03-16 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,103.0,22.0,125.0,238.0,363.0,67.0,28.0,9.0,400.0,2517.0
446.0,2020-03-16 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,1362.0,197.0,1559.0,1529.0,3088.0,347.0,88.0,346.0,3522.0,13096.0
447.0,2020-03-16 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,96.0,19.0,115.0,231.0,346.0,30.0,18.0,22.0,386.0,4851.0
448.0,2020-03-16 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,267.0,31.0,298.0,174.0,472.0,76.0,32.0,19.0,523.0,9330.0
449.0,2020-03-16 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,255.0,73.0,328.0,247.0,575.0,82.0,42.0,50.0,667.0,2189.0
450.0,2020-03-16 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,6171.0,823.0,6994.0,3867.0,10861.0,818.0,2368.0,1420.0,14649.0,43565.0
451.0,2020-03-16 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,528.0,110.0,638.0,547.0,1185.0,98.0,0.0,57.0,1242.0,3225.0
452.0,2020-03-16 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,3.0,5.0,8.0,7.0,15.0,-2.0,5.0,1.0,21.0,253.0
453.0,2020-03-16 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1045.0,186.0,1231.0,174.0,1405.0,375.0,0.0,111.0,1516.0,5588.0
454.0,2020-03-16 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,116.0,6.0,122.0,90.0,212.0,0.0,2.0,16.0,230.0,2017.0
455.0,2020-03-16 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,39.0,0.0,39.0,66.0,105.0,30.0,0.0,2.0,107.0,797.0
456.0,2020-03-16 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,75.0,20.0,95.0,108.0,203.0,24.0,8.0,2.0,213.0,2653.0
457.0,2020-03-16 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,175.0,107.0,282.0,559.0,841.0,78.0,11.0,14.0,866.0,5910.0
458.0,2020-03-16 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,73.0,19.0,92.0,275.0,367.0,0.0,5.0,6.0,378.0,1006.0
459.0,2020-03-16 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,30.0,15.0,45.0,114.0,159.0,20.0,4.0,1.0,164.0,1093.0
460.0,2020-03-16 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,28.0,5.0,33.0,70.0,103.0,47.0,0.0,2.0,105.0,287.0
461.0,2020-03-16 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,498.0,156.0,654.0,1620.0,2274.0,285.0,130.0,69.0,2473.0,35052.0
462.0,2020-03-17 17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,94.0,32.0,126.0,90.0,216.0,51.0,7.0,6.0,229.0,1688.0
463.0,2020-03-17 17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,5.0,2.0,7.0,13.0,20.0,8.0,0.0,0.0,20.0,262.0
464.0,2020-03-17 17:00:00,ITA,4.0,P.A. Bolzano,46.49933453,11.35662422,71.0,11.0,82.0,200.0,282.0,47.0,1.0,8.0,291.0,2149.0
465.0,2020-03-17 17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,45.0,10.0,55.0,57.0,112.0,25.0,1.0,1.0,114.0,1293.0
466.0,2020-03-17 17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,127.0,24.0,151.0,272.0,423.0,60.0,28.0,9.0,460.0,2685.0
467.0,2020-03-17 17:00:00,ITA,8.0,Emilia Romagna,44.49436681,11.341720800000001,1566.0,223.0,1789.0,1615.0,3404.0,316.0,134.0,393.0,3931.0,14510.0
468.0,2020-03-17 17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,104.0,21.0,125.0,222.0,347.0,1.0,17.0,30.0,394.0,4958.0
469.0,2020-03-17 17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,314.0,44.0,358.0,192.0,550.0,78.0,34.0,23.0,607.0,9436.0
470.0,2020-03-17 17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,299.0,85.0,384.0,277.0,661.0,86.0,57.0,60.0,778.0,2509.0
471.0,2020-03-17 17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,6953.0,879.0,7832.0,4263.0,12095.0,1234.0,2485.0,1640.0,16220.0,46449.0
472.0,2020-03-17 17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,599.0,109.0,708.0,594.0,1302.0,117.0,0.0,69.0,1371.0,3225.0
473.0,2020-03-17 17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,7.0,5.0,12.0,7.0,19.0,4.0,5.0,1.0,25.0,301.0
474.0,2020-03-17 17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,1378.0,206.0,1584.0,180.0,1764.0,359.0,0.0,133.0,1897.0,6543.0
475.0,2020-03-17 17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,155.0,14.0,169.0,151.0,320.0,108.0,2.0,18.0,340.0,3077.0
476.0,2020-03-17 17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,36.0,4.0,40.0,75.0,115.0,10.0,0.0,2.0,117.0,1003.0
477.0,2020-03-17 17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,86.0,28.0,114.0,112.0,226.0,23.0,8.0,3.0,237.0,2916.0
478.0,2020-03-17 17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,329.0,143.0,472.0,552.0,1024.0,183.0,12.0,17.0,1053.0,6727.0
479.0,2020-03-17 17:00:00,ITA,4.0,P.A. Trento,46.06893511,11.12123097,107.0,22.0,129.0,239.0,368.0,1.0,10.0,7.0,385.0,1727.0
480.0,2020-03-17 17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,36.0,21.0,57.0,135.0,192.0,33.0,4.0,1.0,197.0,1323.0
481.0,2020-03-17 17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,35.0,6.0,41.0,93.0,134.0,31.0,0.0,2.0,136.0,398.0
482.0,2020-03-17 17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,548.0,171.0,719.0,1769.0,2488.0,214.0,136.0,80.0,2704.0,35478.0
